kode_aturan,BARIS_ASLI,TGL,KODE,NAMA_BARANG,QTY,SATUAN_K,HARGA,JUMLAH,PELANGGAN,SKOR_ANOMALI,kategori,tingkat,deskripsi,tindakan,saran
R02,1761,2020-05-27,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,PACK,60000.0,120000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2294,2020-06-08,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,52.0,DUS,0.0,0.0,CASH,13,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2434,2020-06-12,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,15.0,DUS,240000.0,3600000.0,YUKABI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2437,2020-06-12,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,260000.0,520000.0,INDAH CAFE,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2545,2020-06-15,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2551,2020-06-15,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,245000.0,490000.0,ANNISA / SAIIN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2565,2020-06-16,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2609,2020-06-17,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,7.0,DUS,250000.0,1750000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2627,2020-06-17,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,240000.0,2400000.0,ANTON,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2633,2020-06-17,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,240000.0,1200000.0,ANTON,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2634,2020-06-17,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,230000.0,690000.0,TOKO CITA RASA BARU,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2754,2020-06-20,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,250000.0,250000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2766,2020-06-20,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2767,2020-06-20,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,PACK,62500.0,125000.0,BU INAH,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2773,2020-06-20,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2784,2020-06-20,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,11.0,DUS,240000.0,2640000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2789,2020-06-22,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,240000.0,2400000.0,PT. DINAMIKA BUAH N.,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2806,2020-06-22,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,250000.0,500000.0,FARDAN FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2822,2020-06-22,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,250000.0,500000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2865,2020-06-23,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,240000.0,480000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2878,2020-06-23,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,240000.0,1200000.0,YUKABI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2897,2020-06-23,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,25.0,DUS,230000.0,5750000.0,TOKO CITA RASA BARU,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2914,2020-06-24,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2915,2020-06-24,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,2917,2020-06-24,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3014,2020-06-26,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,235000.0,705000.0,ADEK FROZEN,3,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3020,2020-06-26,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,235000.0,470000.0,ADEK FROZEN,3,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3027,2020-06-26,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,PACK,58750.0,117500.0,CASH,3,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3039,2020-06-26,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,34.0,DUS,240000.0,8160000.0,ANTON,4,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3073,2020-06-27,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,PAK ADEK,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3086,2020-06-27,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3098,2020-06-29,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,250000.0,500000.0,SUCI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3105,2020-06-29,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3117,2020-06-29,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,FARDAN FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3127,2020-06-29,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,PAK ADEK,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3150,2020-06-30,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,260000.0,520000.0,ARRAFA MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3162,2020-06-30,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,260000.0,260000.0,ACHIKA JAYA,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3173,2020-06-30,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,4.0,DUS,250000.0,1000000.0,TOKO ABADI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3174,2020-06-30,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,250000.0,250000.0,PAK ADEK,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3216,2020-07-02,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,25.0,DUS,250000.0,6250000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3217,2020-07-02,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,240000.0,2400000.0,PT. DINAMIKA BUAH N.,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3224,2020-07-02,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,250000.0,500000.0,HITE,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3233,2020-07-02,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,TOKO ABADI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3237,2020-07-03,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,240000.0,1200000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3252,2020-07-03,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,20.0,DUS,230000.0,4600000.0,TOKO CITA RASA BARU,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3260,2020-07-03,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,20.0,DUS,240000.0,4800000.0,ANTON,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3271,2020-07-03,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,15.0,DUS,250000.0,3750000.0,GRAHA SANDENI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3293,2020-07-03,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,7.0,PACK,62500.0,437500.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3305,2020-07-04,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,250000.0,500000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3309,2020-07-04,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,20.0,DUS,0.0,0.0,CASH,12,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3326,2020-07-04,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,PACK,62500.0,62500.0,SALES FANDI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3372,2020-07-04,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,250000.0,500000.0,KUBANG JAYA FOOD,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3376,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,250000.0,250000.0,CASH,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3377,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,PAK ADEK,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3392,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,PACK,62500.0,312500.0,SUCI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3393,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,PACK,62500.0,312500.0,CASH,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3401,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,PACK,65000.0,65000.0,TOKO SALMAINI HABABAHAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3405,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,240000.0,1200000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3407,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3432,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,4.0,DUS,260000.0,1040000.0,RETRO,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3453,2020-07-06,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,230000.0,1150000.0,TOKO CITA RASA BARU,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3467,2020-07-07,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,250000.0,250000.0,PAK ADEK,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3476,2020-07-07,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,250000.0,250000.0,FARDAN FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3479,2020-07-07,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,250000.0,250000.0,SUCI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3491,2020-07-07,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,240000.0,480000.0,TOKO DENIS,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3513,2020-07-08,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,240000.0,2400000.0,PT. DINAMIKA BUAH N.,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3514,2020-07-08,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,22.0,DUS,250000.0,5500000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3521,2020-07-08,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3524,2020-07-08,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,260000.0,260000.0,CASH,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3526,2020-07-08,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,PACK,62500.0,62500.0,SUCI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3528,2020-07-09,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,6.0,DUS,240000.0,1440000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3530,2020-07-09,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,PACK,62500.0,62500.0,SALES FANDI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3534,2020-07-10,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,15.0,DUS,240000.0,3600000.0,PT. DINAMIKA BUAH N.,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3554,2020-07-10,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,PACK,65000.0,130000.0,TOKO NURHADI,4,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3586,2020-07-10,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,PACK,65000.0,130000.0,ACHIKA JAYA,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3594,2020-07-10,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3595,2020-07-10,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,250000.0,250000.0,CASH,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3603,2020-07-11,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,ACHEN / VINCENT,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3620,2020-07-13,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,25.0,DUS,250000.0,6250000.0,PAK GUNAWAN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3644,2020-07-13,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,16.0,DUS,240000.0,3840000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3649,2020-07-13,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,FUN MART,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3668,2020-07-13,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,240000.0,2400000.0,ANTON,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3699,2020-07-14,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,PAK ADEK,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3703,2020-07-14,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,240000.0,720000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3713,2020-07-14,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,250000.0,250000.0,SALES FANDI,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3746,2020-07-16,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,240000.0,480000.0,ADEK FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3758,2020-07-16,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,1.0,DUS,240000.0,240000.0,ADEK FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3781,2020-07-16,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,240000.0,2400000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3782,2020-07-16,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,PACK,60000.0,120000.0,AMANAH FROZEN,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,3947,2020-07-21,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,250000.0,1250000.0,MM GALAXY,2,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,6605,2020-09-26,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,230000.0,2300000.0,TOKO CITA RASA BARU,3,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,6606,2020-09-26,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,12.0,PACK,61000.0,732000.0,PAK HENDRIS,3,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,6683,2020-09-29,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,245000.0,735000.0,FUN MART,3,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
R02,6732,2020-09-30,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,HARUM MANIS,5,referensial,peringatan,Nama barang sama dipakai oleh >1 kode barang,tandai,Kemungkinan kode ganda untuk barang identik — perlu penggabungan SKU.
